raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m 
OSDI 231100Z 08008KT CAVOK 25/09 Q1019,OSDI,2022-10-23T11:00:00Z,33.42,36.52,25.0,9.0,80,8,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,614.0
ORSU 231100Z VRB02KT 8000 SCT045 SCT080 27/15 Q1021,ORSU,2022-10-23T11:00:00Z,35.57,45.32,27.0,15.0,0,2,,4.97,30.147638,,,,,,,,,,,SCT,4500,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,760.0
ORNI 231100Z 04003KT 6000 NSC 34/11 Q1014,ORNI,2022-10-23T11:00:00Z,31.98,44.4,34.0,11.0,40,3,,3.73,29.940945,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
ORMM 231100Z 23004KT CAVOK 39/06 Q1014 NOSIG,ORMM,2022-10-23T11:00:00Z,30.53,47.67,39.0,6.0,230,4,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
ORER 231100Z VRB05KT CAVOK 28/08 Q1020,ORER,2022-10-23T11:00:00Z,36.23,43.97,28.0,8.0,0,5,,6.21,30.11811,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,399.0
ORBI 231100Z 34008KT 5000 DU NSC 33/16 Q1014 NOSIG,ORBI,2022-10-23T11:00:00Z,33.27,44.23,33.0,16.0,340,8,,3.11,29.940945,,,,,,TRUE,,,,DU,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,37.0
OPST 231100Z 31004KT 4000 HZ NSC 30/11 Q1015 NOSIG 31%,OPST,2022-10-23T11:00:00Z,32.53,74.37,30.0,11.0,310,4,,2.49,29.970472,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,234.0
OPPS 231100Z 05006KT 6000 HZ NSC 27/10 Q1016,OPPS,2022-10-23T11:00:00Z,33.98,71.52,27.0,10.0,50,6,,3.73,30.0,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,356.0
OPMT 231100Z 18004KT 4000 HZ NSC 32/13 Q1014 NOSIG,OPMT,2022-10-23T11:00:00Z,30.2,71.42,32.0,13.0,180,4,,2.49,29.940945,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,122.0
OPKC 231100Z 23013KT 6000 NSC 35/09 Q1013 NOSIG,OPKC,2022-10-23T11:00:00Z,24.9,67.13,35.0,9.0,230,13,,3.73,29.911417,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,20.0
OPIS 231100Z 27004KT 7000 NSC 28/08 Q1016 NOSIG,OPIS,2022-10-23T11:00:00Z,33.55,72.83,28.0,8.0,270,4,,4.35,30.0,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,542.0
OMSJ 231100Z 30012KT CAVOK 35/14 Q1014 NOSIG,OMSJ,2022-10-23T11:00:00Z,25.32,55.52,35.0,14.0,300,12,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
OMRK 231100Z 34010KT CAVOK 35/17 Q1014 A2997,OMRK,2022-10-23T11:00:00Z,25.62,55.93,35.0,17.0,340,10,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
OMFJ 231100Z 08005KT 7000 NSC 32/19 Q1014 A2996,OMFJ,2022-10-23T11:00:00Z,25.1,56.32,32.0,19.0,80,5,,4.35,29.940945,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,27.0
OMDW 231100Z 18003KT 130V250 CAVOK 37/07 Q1015 BECMG 34014KT,OMDW,2022-10-23T11:00:00Z,24.9,55.17,37.0,7.0,180,3,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
OMDB 231100Z 34011KT CAVOK 35/14 Q1014 NOSIG,OMDB,2022-10-23T11:00:00Z,25.25,55.37,35.0,14.0,340,11,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
OMAL 231100Z 18007KT 090V260 CAVOK 35/08 Q1016 BECMG 27008KT,OMAL,2022-10-23T11:00:00Z,24.25,55.6,35.0,8.0,180,7,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,247.0
OMAD 231100Z 34010KT CAVOK 33/21 Q1014 NOSIG,OMAD,2022-10-23T11:00:00Z,24.42,54.47,33.0,21.0,340,10,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
OMAA 231100Z 30013KT CAVOK 34/17 Q1013 NOSIG,OMAA,2022-10-23T11:00:00Z,24.42,54.65,34.0,17.0,300,13,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
OLBA 231100Z 32006KT 280V350 8000 NSC 27/18 Q1018 NOSIG,OLBA,2022-10-23T11:00:00Z,33.82,35.48,27.0,18.0,320,6,,4.97,30.059055,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,29.0
OKBK 231100Z 10006KT CAVOK 37/12 Q1014 NOSIG,OKBK,2022-10-23T11:00:00Z,29.22,47.97,37.0,12.0,100,6,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
OJAQ 231100Z 35005KT 6000 HZ 30/16 Q1015 NOSIG,OJAQ,2022-10-23T11:00:00Z,29.62,35.02,30.0,16.0,350,5,,3.73,29.970472,,,,,,TRUE,,,,HZ,,,,,,,,,,,,,,,,,,,,,METAR,45.0
OJAM 231100Z 09006KT 5000 HZ NSC 26/08 Q1019 NOSIG,OJAM,2022-10-23T11:00:00Z,31.98,35.98,26.0,8.0,90,6,,3.11,30.088583,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,765.0
OJAI 231100Z 10009KT 5000 HZ SCT035 SCT080 26/09 Q1019 NOSIG,OJAI,2022-10-23T11:00:00Z,31.72,36.0,26.0,9.0,100,9,,3.11,30.088583,,,,,,TRUE,,,,HZ,SCT,3500,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,723.0
OIZJ 231100Z 26006KT 8000 NSC 30/26 Q1013,OIZJ,2022-10-23T11:00:00Z,25.65,57.8,30.0,26.0,260,6,,4.97,29.911417,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,6.0
OIZI 231100Z 23006KT CAVOK 35/03 Q1016,OIZI,2022-10-23T11:00:00Z,27.23,60.72,35.0,3.0,230,6,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,622.0
OIZH 231100Z 04008KT CAVOK 29/M06 Q1022 A3021 NOSIG,OIZH,2022-10-23T11:00:00Z,29.47,60.92,29.0,-6.0,40,8,,6.21,30.177166,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1378.0
OIZC 231100Z 22016KT 5000 SA NSC 31/21 Q1012,OIZC,2022-10-23T11:00:00Z,25.45,60.38,31.0,21.0,220,16,,3.11,29.88189,,,,,,,,,,SA,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,13.0
OIZB 231100Z 34010KT 9000 NSC 32/07 Q1016,OIZB,2022-10-23T11:00:00Z,31.1,61.55,32.0,7.0,340,10,,5.59,30.0,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,483.0
OIYY 231100Z 09002KT 6000 NSC 30/M03 Q1022 NOSIG,OIYY,2022-10-23T11:00:00Z,31.9,54.28,30.0,-3.0,90,2,,3.73,30.177166,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1226.0
OITZ 231100Z 30002KT 9000 FEW015 FEW025CB SCT035 BKN080 18/09 Q1021 A3017 RETSRA,OITZ,2022-10-23T11:00:00Z,36.77,48.37,18.0,9.0,300,2,,5.59,30.147638,,,,,,,,,,,FEW,1500,FEW,2500,SCT,3500,BKN,8000,VFR,,,,,,,,,,,,METAR,1630.0
OITT 231100Z 25010KT 9999 FEW030TCU FEW032CB 16/09 Q1024 A3025,OITT,2022-10-23T11:00:00Z,38.13,46.23,16.0,9.0,250,10,,6.21,30.236221,,,,,,,,,,,FEW,3000,FEW,3200,,,,,VFR,,,,,,,,,,,,METAR,1353.0
OITR 231100Z 08004KT 9999 FEW035CB SCT040 15/08 Q1022,OITR,2022-10-23T11:00:00Z,37.67,45.07,15.0,8.0,80,4,,6.21,30.177166,,,,,,,,,,,FEW,3500,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,1312.0
OITP 231100Z 31004KT 9999 BKN040 15/15 Q1025,OITP,2022-10-23T11:00:00Z,39.6,47.88,15.0,15.0,310,4,,6.21,30.265747,,,,,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,72.0
OITM 231100Z 29004KT 8000 FEW035 20/09 Q1021,OITM,2022-10-23T11:00:00Z,37.35,46.15,20.0,9.0,290,4,,4.97,30.147638,,,,,,,,,,,FEW,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,1340.0
OITL 231100Z 28006KT 9999 FEW010 SCT035 13/07 Q1023 NOSIG,OITL,2022-10-23T11:00:00Z,38.33,48.42,13.0,7.0,280,6,,6.21,30.206694,,,,,,TRUE,,,,,FEW,1000,SCT,3500,,,,,VFR,,,,,,,,,,,,METAR,1314.0
OITK 231100Z 01006KT 9999 SCT030CB FEW035 BKN090 13/07 Q1023,OITK,2022-10-23T11:00:00Z,38.42,44.98,13.0,7.0,10,6,,6.21,30.206694,,,,,,,,,,,SCT,3000,FEW,3500,BKN,9000,,,VFR,,,,,,,,,,,,METAR,1192.0
OISY 231100Z 00000KT CAVOK 26/M07 Q1027,OISY,2022-10-23T11:00:00Z,30.7,51.55,26.0,-7.0,0,0,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1800.0
OISS 231100Z 08004KT 6000 NSC 27/M04 Q1023 A3023,OISS,2022-10-23T11:00:00Z,29.53,52.58,27.0,-4.0,80,4,,3.73,30.206694,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1484.0
OISR 231100Z 00000KT CAVOK 36/11 Q1017 A3004 NOSIG,OISR,2022-10-23T11:00:00Z,27.37,53.2,36.0,11.0,0,0,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,402.0
OISL 231100Z 28010KT CAVOK 33/06 Q1017 A3005 NOSIG,OISL,2022-10-23T11:00:00Z,27.67,54.37,33.0,6.0,280,10,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,804.0
OISF 231100Z 16010KT CAVOK 29/M04 Q1022 A3021,OISF,2022-10-23T11:00:00Z,28.9,53.72,29.0,-4.0,160,10,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1305.0
OISA 231100Z 24002KT CAVOK 25/M10 Q1026 A3031,OISA,2022-10-23T11:00:00Z,31.03,52.78,25.0,-10.0,240,2,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1949.0
OINZ 231100Z 06006KT 9999 SCT030 BKN090 23/16 Q1020,OINZ,2022-10-23T11:00:00Z,36.63,53.2,23.0,16.0,60,6,,6.21,30.11811,,,,,,,,,,,SCT,3000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,8.0
OINR 231100Z 33016KT 9999 SCT022CB SCT026 BKN090 19/15 Q1019 RETS,OINR,2022-10-23T11:00:00Z,36.9,50.67,19.0,15.0,330,16,,6.21,30.088583,,,,,,,,,,,SCT,2200,SCT,2600,BKN,9000,,,VFR,,,,,,,,,,,,METAR,-19.0
OINN 231100Z 31017KT 9999 SCT023CB SCT026 24/19 Q1017,OINN,2022-10-23T11:00:00Z,36.67,51.47,24.0,19.0,310,17,,6.21,30.029528,,,,,,,,,,,SCT,2300,SCT,2600,,,,,VFR,,,,,,,,,,,,METAR,-25.0
OINK 231100Z 20004KT 9999 FEW030 24/14 Q1019 A3012,OINK,2022-10-23T11:00:00Z,37.25,55.1,24.0,14.0,200,4,,6.21,30.088583,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
OING 231100Z 12010KT 9999 FEW025 BKN100 23/16 Q1022 NOSIG,OING,2022-10-23T11:00:00Z,36.9,54.4,23.0,16.0,120,10,,6.21,30.177166,,,,,,TRUE,,,,,FEW,2500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,0.0
OINE 231100Z 24006KT 9999 SCT025 BKN080 24/14 Q1021,OINE,2022-10-23T11:00:00Z,37.38,55.45,24.0,14.0,240,6,,6.21,30.147638,,,,,,,,,,,SCT,2500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,125.0
OINB 231100Z 06004KT CAVOK 23/17 Q1018,OINB,2022-10-23T11:00:00Z,36.72,52.65,23.0,17.0,60,4,,6.21,30.059055,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,-20.0
OIMS 231100Z 20006KT 8000 NSC 26/10 Q1023,OIMS,2022-10-23T11:00:00Z,36.17,57.6,26.0,10.0,200,6,,4.97,30.206694,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,920.0
OIMQ 231100Z 26004KT CAVOK 23/07 Q1022,OIMQ,2022-10-23T11:00:00Z,35.27,58.47,23.0,7.0,260,4,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1101.0
OIMN 231100Z 08002KT 9999 FEW030TCU SCT190 20/10 Q1023,OIMN,2022-10-23T11:00:00Z,37.48,57.3,20.0,10.0,80,2,,6.21,30.206694,,,,,,,,,,,FEW,3000,SCT,19000,,,,,VFR,,,,,,,,,,,,METAR,1065.0
OIMM 231100Z 16006KT CAVOK 19/10 Q1024 A3025,OIMM,2022-10-23T11:00:00Z,36.23,59.63,19.0,10.0,160,6,,6.21,30.236221,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,995.0
OIMJ 231100Z 02008KT 9999 SCT030CB 21/07 Q1023,OIMJ,2022-10-23T11:00:00Z,36.43,55.1,21.0,7.0,20,8,,6.21,30.206694,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,1285.0
OIMD 231100Z 11004KT 8000 FEW035 25/07 Q1019,OIMD,2022-10-23T11:00:00Z,34.38,58.63,25.0,7.0,110,4,,4.97,30.088583,,,,,,,,,,,FEW,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,1097.0
OIMB 231100Z 36008KT 9999 FEW040 29/M09 Q1022 A3021,OIMB,2022-10-23T11:00:00Z,32.9,59.28,29.0,-9.0,360,8,,6.21,30.177166,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1512.0
OIKQ 231100Z 17010KT 6000 NSC 32/26 Q1014 NOSIG,OIKQ,2022-10-23T11:00:00Z,26.75,55.9,32.0,26.0,170,10,,3.73,29.940945,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,9.0
OIKO 231100Z 21006KT CAVOK 35/16 Q1014,OIKO,2022-10-23T11:00:00Z,27.1,57.07,35.0,16.0,210,6,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
OIKK 231100Z 03006KT CAVOK 27/M07 Q1024 A3025,OIKK,2022-10-23T11:00:00Z,30.25,56.97,27.0,-7.0,30,6,,6.21,30.236221,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1749.0
OIKB 231100Z 22010KT 5000 HZ FEW030 32/22 Q1013 A2994 NOSIG,OIKB,2022-10-23T11:00:00Z,27.22,56.37,32.0,22.0,220,10,,3.11,29.911417,,,,,,TRUE,,,,HZ,FEW,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,6.0
OIIS 231100Z 22004KT 9999 FEW030TCU 26/03 Q1022,OIIS,2022-10-23T11:00:00Z,35.38,53.67,26.0,3.0,220,4,,6.21,30.177166,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,1115.0
OIIP 231100Z 04004KT 7000 FEW030CB SCT040 BKN100 21/05 Q1021 A3017,OIIP,2022-10-23T11:00:00Z,35.78,50.83,21.0,5.0,40,4,,4.35,30.147638,,,,,,,,,,,FEW,3000,SCT,4000,BKN,10000,,,MVFR,,,,,,,,,,,,METAR,1270.0
OIIK 231100Z 15010KT 9999 FEW040 BKN090 21/07 Q1022,OIIK,2022-10-23T11:00:00Z,36.25,50.05,21.0,7.0,150,10,,6.21,30.177166,,,,,,,,,,,FEW,4000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,1278.0
OIII 231100Z 18004KT 9999 SCT040 SCT100 24/02 Q1022 A3019 NOSIG,OIII,2022-10-23T11:00:00Z,35.68,51.3,24.0,2.0,180,4,,6.21,30.177166,,,,,,TRUE,,,,,SCT,4000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,1182.0
OIIE 231100Z 05003KT 9999 FEW040 SCT100 25/03 Q1021,OIIE,2022-10-23T11:00:00Z,35.42,51.15,25.0,3.0,50,3,,6.21,30.147638,,,,,,,,,,,FEW,4000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,993.0
OIHR 231100Z 25021KT 6000 SCT035 25/M01 Q1024,OIHR,2022-10-23T11:00:00Z,34.13,49.85,25.0,-1.0,250,21,,3.73,30.236221,,,,,,,,,,,SCT,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,1658.0
OIHM 231100Z 24008KT 9999 FEW035CB BKN040 23/M03 Q1025,OIHM,2022-10-23T11:00:00Z,34.28,48.82,23.0,-3.0,240,8,,6.21,30.265747,,,,,,,,,,,FEW,3500,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,1744.0
OIHH 231100Z 25014G23KT 8000 FEW030CB BKN040 24/M02 Q1024 A3025,OIHH,2022-10-23T11:00:00Z,34.87,48.55,24.0,-2.0,250,14,23,4.97,30.236221,,,,,,,,,,,FEW,3000,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,1742.0
OIGG 231100Z 32006KT 3500 -RADZ BKN005 FEW015CB SCT080 16/16 Q1023,OIGG,2022-10-23T11:00:00Z,37.33,49.6,16.0,16.0,320,6,,2.17,30.206694,,,,,,,,,,-RA -DZ,BKN,500,FEW,1500,SCT,8000,,,IFR,,,,,,,,,,,,METAR,-16.0
OIFS 231100Z 22012KT 9999 FEW040 24/M10 Q1027,OIFS,2022-10-23T11:00:00Z,32.28,50.85,24.0,-10.0,220,12,,6.21,30.324802,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,2042.0
OIFM 231100Z VRB02KT 5000 HZ NSC 26/M03 Q1025 A3028,OIFM,2022-10-23T11:00:00Z,32.75,51.87,26.0,-3.0,0,2,,3.11,30.265747,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1539.0
OIFK 231100Z 00000KT 9999 FEW040 28/00 Q1021,OIFK,2022-10-23T11:00:00Z,33.9,51.58,28.0,0.0,0,0,,6.21,30.147638,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1058.0
OICS 231100Z 24014KT 9999 FEW035TCU 26/M00 Q1022 A3019,OICS,2022-10-23T11:00:00Z,35.25,47.02,26.0,0.0,240,14,,6.21,30.177166,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1369.0
OICM 231100Z 27002KT CAVOK 38/06 Q1011,OICM,2022-10-23T11:00:00Z,,,38.0,6.0,270,2,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,
OICK 231100Z 26014KT 9999 FEW050 SCT200 29/M02 Q1022,OICK,2022-10-23T11:00:00Z,33.43,48.28,29.0,-2.0,260,14,,6.21,30.177166,,,,,,,,,,,FEW,5000,SCT,20000,,,,,VFR,,,,,,,,,,,,METAR,1156.0
OICJ 231100Z 09023KT 9999 SCT045 27/04 Q1024,OICJ,2022-10-23T11:00:00Z,33.9,48.75,27.0,4.0,90,23,,6.21,30.236221,,,,,,,,,,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,METAR,1565.0
OICI 231100Z 15010KT 9999 FEW035 BKN190 27/M01 Q1024 A3026,OICI,2022-10-23T11:00:00Z,33.58,46.4,27.0,-1.0,150,10,,6.21,30.236221,,,,,,,,,,,FEW,3500,BKN,19000,,,,,VFR,,,,,,,,,,,,METAR,1323.0
OICC 231100Z 22014KT 9999 FEW045CB SCT050 SCT090 28/M07 Q1022 A3020,OICC,2022-10-23T11:00:00Z,34.35,47.17,28.0,-7.0,220,14,,6.21,30.177166,,,,,,,,,,,FEW,4500,SCT,5000,SCT,9000,,,VFR,,,,,,,,,,,,METAR,1310.0
OIBV 231100Z 36008KT 7000 NSC 34/22 Q1014,OIBV,2022-10-23T11:00:00Z,26.82,53.35,34.0,22.0,360,8,,4.35,29.940945,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,23.0
OIBS 231100Z 09004KT 3500 HZ NSC 34/26 Q1014,OIBS,2022-10-23T11:00:00Z,25.9,54.55,34.0,26.0,90,4,,2.17,29.940945,,,,,,,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,4.0
OIBQ 231100Z 00000KT 8000 NSC 31/23 Q1015 A2998,OIBQ,2022-10-23T11:00:00Z,29.27,50.32,31.0,23.0,0,0,,4.97,29.970472,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,3.0
OIBP 231100Z 30008KT 8000 NSC 35/19 Q1019 A2994,OIBP,2022-10-23T11:00:00Z,27.38,52.73,35.0,19.0,300,8,,4.97,30.088583,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,13.0
OIBL 231100Z 20006KT 5000 HZ NSC 32/23 Q1014,OIBL,2022-10-23T11:00:00Z,26.53,54.82,32.0,23.0,200,6,,3.11,29.940945,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,25.0
OIBK 231100Z 23008KT 8000 NSC 33/22 Q1014 NOSIG,OIBK,2022-10-23T11:00:00Z,26.53,53.98,33.0,22.0,230,8,,4.97,29.940945,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,27.0
OIBJ 231100Z AUTO 19005KT //// // ////// 31/08 Q////,OIBJ,2022-10-23T11:00:00Z,27.82,52.35,31.0,8.0,190,5,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,647.0
OIBH 231100Z 21010KT 5000 HZ NSC 32/25 Q1014 A2996,OIBH,2022-10-23T11:00:00Z,27.2,54.32,32.0,25.0,210,10,,3.11,29.940945,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,412.0
OIBB 231100Z 27008KT 6000 NSC 32/22 Q1014 A2996 NOSIG,OIBB,2022-10-23T11:00:00Z,28.93,50.83,32.0,22.0,270,8,,3.73,29.940945,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,15.0
OIBA 231100Z 25004KT CAVOK 34/20 Q1013,OIBA,2022-10-23T11:00:00Z,25.88,55.03,34.0,20.0,250,4,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
OIAW 231100Z 15004KT 8000 NSC 35/18 Q1014,OIAW,2022-10-23T11:00:00Z,31.33,48.77,35.0,18.0,150,4,,4.97,29.940945,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,25.0
OIAM 231100Z 23004KT CAVOK 36/16 Q1014,OIAM,2022-10-23T11:00:00Z,30.55,49.15,36.0,16.0,230,4,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
OIAH 231100Z 24010KT CAVOK 33/06 Q1019,OIAH,2022-10-23T11:00:00Z,30.33,50.83,33.0,6.0,240,10,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,730.0
OIAG 231100Z 34004KT CAVOK 38/13 Q1015,OIAG,2022-10-23T11:00:00Z,30.73,49.68,38.0,13.0,340,4,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
OIAA 231100Z 18002KT CAVOK 40/08 Q1014,OIAA,2022-10-23T11:00:00Z,30.35,48.22,40.0,8.0,180,2,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
OEYN 231100Z 19009KT CAVOK 37/18 Q1010 NOSIG,OEYN,2022-10-23T11:00:00Z,24.13,38.07,37.0,18.0,190,9,,6.21,29.822834,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
OEWJ 231100Z 30016KT CAVOK 30/20 Q1014 NOSIG,OEWJ,2022-10-23T11:00:00Z,26.18,36.47,30.0,20.0,300,16,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
OEWD 231100Z 12012KT CAVOK 34/14 Q1017 NOSIG,OEWD,2022-10-23T11:00:00Z,20.5,45.2,34.0,14.0,120,12,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,629.0
OETR 231100Z 09012KT 8000 NSC 29/12 Q1018 NOSIG,OETR,2022-10-23T11:00:00Z,31.7,38.73,29.0,12.0,90,12,,4.97,30.059055,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,854.0
OETF 231100Z 14006KT 9999 FEW030 30/M05 Q1023 NOSIG,OETF,2022-10-23T11:00:00Z,21.47,40.53,30.0,-5.0,140,6,,6.21,30.206694,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,1460.0
OETB 231100Z 30005KT CAVOK 30/08 Q1016 NOSIG,OETB,2022-10-23T11:00:00Z,28.37,36.62,30.0,8.0,300,5,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,770.0
