No errors
No warnings
55 ms
data source=aircraftreports
1968 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-10-22T02:08:46Z,2022-10-22T02:05:00Z,,,,,,,KLM194,55.9,-28.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,334,50,,AIREP,ARP KLM194 5554N 02855W 0205 F370 M57 334/50 5458N 02000W 0242 RESNO KT PHBKC QXT AME 220206 L04A,
2022-10-22T02:08:46Z,2022-10-22T02:05:00Z,,,,,,,KLM86,54.9833,-16.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,41,23,,AIREP,ARP KLM86 5459N 01643W 0205 F390 M53 041/23 5458N 01500W 0213 5458N 01400W KT PHBQN QXT EUA 220206 F34A,
2022-10-22T02:14:53Z,2022-10-22T02:05:00Z,,,,,,,VIR4C,53.4833,-35.9,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,299,98,,AIREP,ARP VIR4C 5329N03554W 0205 F400 5358N03000W 0229 5258N02000W MS61 299/98 KT GVDOT DDL XXF 220206 J28A ,
2022-10-22T02:07:49Z,2022-10-22T02:05:00Z,,,,,,,AFR015,52.1,-20.9833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,23,36,,AIREP,ARP AFR015 5206N 02059W 0205 F410 M54 023/36 5158N 02000W 0209 5158N 01500W KT FHTYL QXT EUA 220205 J09A,
2022-10-22T02:07:49Z,2022-10-22T02:05:00Z,,,,,,,EIN1TC,51.8667,-32.1167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,330,83,,AIREP,ARP EIN1TC 5152N 03207W 0205 F320 M44 330/83 5200N 03000W 0215 5100N 02000W KT EILRC DDL IG1 220205 J68A,
2022-10-22T02:07:49Z,2022-10-22T02:05:00Z,,,,,,,AAL718,51.1333,-39.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,290,113,,AIREP,ARP AAL718 5108N 03905W 0205 F390 M58 290/113 5200N 03000W 0241 5100N 02000W KT N829AN DDL XXN 220205 L22A,
2022-10-22T02:07:49Z,2022-10-22T02:05:00Z,,,,,,,AFR007,49.5333,-48.5167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,256,125,,AIREP,ARP AFR007 4932N 04831W 0205 F370 M55 256/125 5200N 04000W 0242 5300N 03000W KT FGSQM QXS YYT 220206 F22A,
2022-10-22T02:06:51Z,2022-10-22T02:05:00Z,,,,,,,AAL106,49.4833,-51.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,246,134,,AIREP,ARP AAL106 4929N 05155W 0205 F370 M54 246/134 5000N 05000W 0213 5300N 04000W KT N721AN DDL YYT 220205 F72A,
2022-10-22T02:07:00Z,2022-10-22T02:05:00Z,,,,,,,AAL198,48.1667,-43.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,276,93,,AIREP,ARP AAL198 4810N 04310W 0205 F380 M56 276/93 4859N 04000W 0219 4959N 03000W KT N756AM DDL XXN 220205 F50A,
2022-10-22T02:07:49Z,2022-10-22T02:05:00Z,,,,,,,AAL174,46.6833,-54.95,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,237,117,,AIREP,ARP AAL174 4641N 05457W 0205 F390 M60 237/117 NICSO 0218 4800N 05000W KT N794AN DDL YYT 220205 F44A,
2022-10-22T02:18:08Z,2022-10-22T02:05:00Z,,,,,,,A320,38.783,-107.0846,35000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,GUC UA /OV HBU340020/TM 0205/FL350/TP A320/TB NEG/RM MTN WAVE +/-10KT ZDV FD,
2022-10-22T02:17:20Z,2022-10-22T02:05:00Z,,,,,,,QTR53A,18.7333,68.5667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,316,20,,AIREP,ARP QTR53A 1844N 06834E 0205 F350 M42 316/20,
2022-10-22T02:17:20Z,2022-10-22T02:05:00Z,,,,,,,BAW36,18.1667,67.65,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,292,15,,AIREP,ARP BAW36 1810N 06739E 0205 F380 M51 292/15,
2022-10-22T02:17:20Z,2022-10-22T02:05:00Z,,,,,,,UAE658,17.3833,62.7833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-37,96,7,,AIREP,ARP UAE658 1723N 06247E 0205 F330 M37 096/07,
2022-10-22T02:17:20Z,2022-10-22T02:05:00Z,,,,,,,JME419M,11.75,67.55,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,90,27,,AIREP,ARP JME419M 1145N 06733E 0205 F410 M58 090/27,
2022-10-22T02:25:00Z,2022-10-22T02:04:00Z,,,,,,,B737,64.567,-148.2202,8200,,,,,,,,,,,,,,,,,,NEG,,,,,,,,,,,,,PIREP,FAI UA /OV FAI180015/TM 0204/FL082/TP B737/IC NEG/RM DURC CLOUD LYR BASE082 FAI ATCT /AKFSS/,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,EIN122,58.8,-28.8167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,328,26,,AIREP,ARP EIN122 5848N02849W 0204 F380 5659N02001W 0243 5559N01500W MS61 328/26 KT EIEIK DDL XXN 220204 J58A ,
2022-10-22T02:06:51Z,2022-10-22T02:04:00Z,,,,,,,DAL80,58.0667,-42.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,236,65,,AIREP,ARP DAL80 5804N 04203W 0204 F370 M55 236/65 5800N 04000W 0212 5800N 03000W KT N812NW QXS UAK 220205 J98A,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,AAL704,56.6,-24.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,11,66,,AIREP,ARP AAL704 5636N02458W 0204 F370 5600N02000W 0226 PIKIL MS54 011/66 KT N782AN DDL XXN 220205 F72A ,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,ACA840,56.3,-16.4,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,37,19,,AIREP,ARP ACA840 5618N01624W 0204 F350 PIKIL 0210 SOVED MS57 037/19 KT CFIUR DDL XXN 220204 F74A ,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,AAL240,54.95,-29.0333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,335,52,,AIREP,ARP AAL240 5457N02902W 0204 F390 5400N02000W 0243 DOGAL MS61 335/52 KT N822AN DDL XXN 220204 L31A ,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,BCS373,53.9333,-29.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,328,58,,AIREP,ARP BCS373 5356N02919W 0204 F390 5258N02000W 0246 MALOT MS62 328/58 KT DAJFK DDL XXN 220204 J92A ,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,BEL52B,53.8333,-32.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,318,84,,AIREP,ARP BEL52B 5350N03226W 0204 F390 5400N03000W 0214 5300N02000W MS62 318/84 KT OOSFD QXT AOE 220204 J70A ,
2022-10-22T02:07:24Z,2022-10-22T02:04:00Z,,,,,,,EIN11P,50.85,-32.1,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,335,94,,AIREP,ARP EIN11P 5051N03206W 0204 F330 5059N03000W 0214 4959N02000W MS47 335/94 KT EILRG DDL IG1 220204 J34A ,
2022-10-22T02:07:00Z,2022-10-22T02:04:00Z,,,,,,,BAW32N,50.4167,-36.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,308,109,,AIREP,ARP BAW32N 5025N 03641W 0204 F390 M59 308/109 5059N 03000W 0233 4959N 02000W KT GYMMT DDL XXH 220204 F93A,
2022-10-22T02:06:51Z,2022-10-22T02:04:00Z,,,,,,,AFR943,50.3333,-42.5167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,274,107,,AIREP,ARP AFR943 5020N 04231W 0204 F380 M57 274/107 5059N 04000W 0215 5159N 03000W KT FGSPD QXT AOE 220204 F48A,
2022-10-22T02:07:00Z,2022-10-22T02:04:00Z,,,,,,,UAL918,48.9167,-30.9,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,340,111,,AIREP,ARP UAL918 4855N 03054W 0204 F390 M61 340/111 4858N 03000W 0209 4858N 02000W KT N78005 DDL XXH 220205 F94A,
2022-10-22T02:06:51Z,2022-10-22T02:04:00Z,,,,,,,RCH538,48.7333,-60.8833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,248,79,,AIREP,ARP RCH538 4844N 06053W 0204 F390 M47 248/79 RIKAL 0238 5300N 05000W KT 00360S DDL YGR 220204 M23A,
2022-10-22T02:06:51Z,2022-10-22T02:04:00Z,,,,,,,SVA036,48.4333,-45.7,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,263,86,,AIREP,ARP SVA036 4826N 04542W 0204 F340 M46 263/86 5000N 04000W 0230 5100N 03000W KT HZAK36 QXT AME 220204 F40A,
2022-10-22T02:07:00Z,2022-10-22T02:04:00Z,,,,,,,BLUE02,47.25,-56.5833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,229,118,,AIREP,ARP BLUE02 4715N 05635W 0204 F370 M52 229/118 4800N 05000W 0232 5100N 04000W KT 91483S DDL YDF 220204 M18A,
2022-10-22T02:06:51Z,2022-10-22T02:04:00Z,,,,,,,UAL124,45.9667,-51.9333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,247,97,,AIREP,ARP UAL124 4558N 05156W 0204 F370 M52 247/97 4600N 05000W 0212 4858N 04000W KT N12010 QXS YYT 220204 L98A,
2022-10-22T02:07:00Z,2022-10-22T02:04:00Z,,,,,,,AAL36,44.1167,-55.5667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,240,92,,AIREP,ARP AAL36 4407N 05534W 0204 F370 M53 240/92 JAROM 0207 TALGO KT N824AN DDL YQY 220204 L09A,
2022-10-22T02:10:10Z,2022-10-22T02:04:00Z,,,,,,,E75L,42.7867,-85.4971,33000,,,,,,,CHOP,LGT,,,CONT,,,,,,,,,,,,,,,,,,,,PIREP,GRR UA /OV VIO/TM 0204/FL330/TP E75L/TB CONS LGT CHOP,
2022-10-22T02:16:14Z,2022-10-22T02:04:00Z,,,,,,,BE9L,29.6921,-82.273,11000,SKC,11000,60000,,,,,NEG,,,,,,,,,,,,,,NEGclr,11000,60000,,,,,,,PIREP,JAX UA /OV GNV/TM 0204/FL110/TP BE9L/SK SKC/TB SMOOTH,
2022-10-22T02:09:59Z,2022-10-22T02:04:00Z,,,,,,,AIC131,21.2833,68.7833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,295,42,,AIREP,ARP AIC131 2117N 06847E 0204 F380 M50 295/42,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,RDN246,61.65,-28.6,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,281,20,,AIREP,ARP RDN246 6139N 02836W 0203 F380 M61 281/20 5900N 02000W 0243 SUNOT KT N839BA DDL KEF 220203 F82A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,UAL901,60.6167,-44.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,214,46,,AIREP,ARP UAL901 6037N 04442W 0203 F370 M50 214/46 6059N 04000W 0220 5959N 03001W KT N77006 DDL UAK 220203 F31A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,UAL70,58.05,-31.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,241,25,,AIREP,ARP UAL70 5803N 03151W 0203 F370 M60 241/25 5759N 03000W 0210 5659N 02000W KT N792UA DDL XXN 220203 F71A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,DLH449,57.8833,-28.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,347,32,,AIREP,ARP DLH449 5753N 02841W 0203 F390 M63 347/32 5658N 02001W 0241 5558N 01501W KT DAIKR DDL XXF 220203 J11A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,SAS926,56.95,-30.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,316,22,,AIREP,ARP SAS926 5657N 03027W 0203 F390 M61 316/22 5700N 03000W 0205 5659N 02000W KT LNRKO DDL XXN 220203 J14A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,DAL16,55.95,-50.1,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,266,66,,AIREP,ARP DAL16 5557N 05006W 0203 F390 M45 266/66 5600N 05000W 0204 5758N 03959W KT N851NW DDL IG1 220204 J13A,
2022-10-22T02:05:00Z,2022-10-22T02:03:00Z,,,,,,,DLH441,55.5167,-57.1,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,264,71,,AIREP,ARP DLH441 5531N 05706W 0203 F350 M51 264/71 ENNSO 0203 5700N 05000W KT DABYQ DDL YYR 220203 F52A,
2022-10-22T02:05:00Z,2022-10-22T02:03:00Z,,,,,,,DLH481,54.5,-60.6333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,255,68,,AIREP,ARP DLH481 5430N 06038W 0203 F390 M49 255/68 HOIST 0216 5559N 05000W KT DAIXL DDL YYR 220203 J87A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,KLM672,54.25,-38.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,280,131,,AIREP,ARP KLM672 5415N 03805W 0203 F390 M61 280/131 5459N 03000W 0234 5359N 02000W KT PHAOB QXT AME 220203 J59A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,BAW40F,53.2333,-38.2833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,284,125,,AIREP,ARP BAW40F 5314N 03817W 0203 F380 M57 284/125 5400N 03000W 0235 5300N 02000W KT GSTBN DDL XXH 220203 F42A,
2022-10-22T02:07:00Z,2022-10-22T02:03:00Z,,,,,,,AAL716,51.9167,-29.0333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,337,76,,AIREP,ARP AAL716 5155N 02902W 0203 F380 M58 337/76 5058N 02000W 0245 5058N 01500W KT N771AN DDL XXN 220204 F68A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,UAL884,51.8333,-32.2333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,324,84,,AIREP,ARP UAL884 5150N 03214W 0203 F400 M62 324/84 5159N 03000W 0212 5059N 02000W KT N20904 DDL XXN 220203 L21A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,NBT022,51.6833,-59.2,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,250,69,,AIREP,ARP NBT022 5141N 05912W 0203 F400 M50 250/69 LOMSI 0217 5600N 05000W KT LNFNE QXS YAY 220203 L84A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,TEU17,51.0333,-28.6833,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,341,66,,AIREP,ARP TEU17 5102N 02841W 0203 F450 M59 341/66 5059N 02000W 0241 5059N 01500W KT 9HMRV QXT AME 220203 F84A,
2022-10-22T02:06:51Z,2022-10-22T02:03:00Z,,,,,,,DAL172,50.6833,-26.1333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,354,110,,AIREP,ARP DAL172 5041N 02608W 0203 F360 M51 354/110 4958N 02000W 0233 4958N 01500W KT N190DN QXT IGW 220203 F09A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,AAL92,48.4833,-48.6333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,261,113,,AIREP,ARP AAL92 4829N 04838W 0203 F390 M58 261/113 5100N 04000W 0241 5200N 03000W KT N812AA DDL YYT 220203 L15A,
2022-10-22T02:07:49Z,2022-10-22T02:03:00Z,,,,,,,UAL52,48.1,-35.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,324,98,,AIREP,ARP UAL52 4806N 03503W 0203 F370 M55 324/98 4759N 03000W 0227 4859N 02000W KT N664UA DDL XXU 220203 F38A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,DLH463,47.4333,-45.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,265,84,,AIREP,ARP DLH463 4726N 04544W 0203 F350 M48 265/84 4900N 04000W 0229 5000N 03000W KT DABYS DDL XXH 220203 F81A,
2022-10-22T02:06:15Z,2022-10-22T02:03:00Z,,,,,,,AAL714,46.3667,-48.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,258,90,,AIREP,ARP AAL714 4622N 04858W 0203 F390 M57 258/90 4900N 04000W 0245 5000N 03000W KT N816AA DDL YYT 220203 L23A,
2022-10-22T02:05:00Z,2022-10-22T02:03:00Z,,,,,,,DAL126,45.6833,-51.1667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,239,74,,AIREP,ARP DAL126 4541N 05110W 0203 F330 M43 239/74 4558N 04959W 0209 4658N 04000W KT N830MH QXS YYT 220203 F33A,
2022-10-22T02:07:00Z,2022-10-22T02:03:00Z,,,,,,,THY184,45.05,-27.9833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,344,117,,AIREP,ARP THY184 4503N 02759W 0203 F350 M50 344/117 4459N 02000W 0244 4559N 01500W KT TCLJK QXT AME 220204 F75A,
2022-10-22T02:10:10Z,2022-10-22T02:03:00Z,,,,,,,A321,42.7688,-85.8362,35000,,,,,,,CHOP,LGT,,,CONT,,,,,,,,,,,,,,,,,,,,PIREP,GRR UA /OV VIO270015/TM 0203/FL350/TP A321/TB CONS LGT CHOP,
2022-10-22T02:16:15Z,2022-10-22T02:03:00Z,,,,,,,SR22,39.5946,-120.317,12000,,,,,,,CAT,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,RNO UA /OV SWR339025/TM 0203/FL120/TP SR22/TB MOD CAT/RM ZOACWSU AWC-WEB/,
2022-10-22T02:16:14Z,2022-10-22T02:03:00Z,,,,,,,B757,30.494,-81.6878,0,SKC,0,60000,,,,,NEG,,,,,,,,,,,,,,NEGclr,0,60000,,,,,,,PIREP,JAX UA /OV JAX/TM 0203/FLDURGD/TP B757/SK SKC/TB SMOOTH,
2022-10-22T02:08:46Z,2022-10-22T02:03:00Z,,,,,,,QFA7010,21.0,59.6833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,272,9,,AIREP,ARP QFA7010 2100N 05941E 0203 F350 M43 272/09,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,ACA880,60.8833,-41.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,333,51,,AIREP,ARP ACA880 6053N 04151W 0202 F370 M53 333/51 6100N 04000W 0208 6100N 03000W KT CFGHZ DDL UAK 220202 L62A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,ACA874,60.4333,-46.2333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,218,55,,AIREP,ARP ACA874 6026N 04614W 0202 F370 M45 218/55 6058N 04000W 0223 6058N 03000W KT CFIVW DDL UAK 220202 F63A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,ACA2018,58.95,-50.0667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,242,41,,AIREP,ARP ACA2018 5857N 05004W 0202 F410 M46 242/41 5900N 05000W 0203 5958N 04000W KT CGHPV DDL UAK 220202 L50A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,UAL182,58.7,-57.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,261,55,,AIREP,ARP UAL182 5842N 05700W 0202 F370 M44 261/55 6000N 05000W 0227 6100N 04000W KT N38950 QXS YHO 220202 L71A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,LOT2J,56.9167,-53.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,272,52,,AIREP,ARP LOT2J 5655N 05321W 0202 F370 M47 272/52 5800N 05000W 0216 6000N 04000W KT SPLSA DDL XXH 220202 L61A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,DLH437,56.6667,-18.25,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,23,28,,AIREP,ARP DLH437 5640N 01815W 0202 F410 M55 023/28 5559N 01500W 0216 5559N 01400W KT DAIXH DDL XXF 220202 J25A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,ACA844,56.1167,-56.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,262,67,,AIREP,ARP ACA844 5607N 05645W 0202 F390 M48 262/67 5800N 05000W 0229 5900N 04000W KT CGHPQ DDL YYR 220202 L41A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,BAW6W,54.0167,-35.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,296,107,,AIREP,ARP BAW6W 5401N 03558W 0202 F390 M58 296/107 5430N 03000W 0225 5330N 02000W KT GVIIN DDL XXH 220202 F44A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,UAL170,54.0167,-57.0167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,254,56,,AIREP,ARP UAL170 5401N 05701W 0202 F370 M50 254/56 JANJO 0202 5600N 05000W KT N644UA DDL YYR 220202 F73A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,AUA94,52.7833,-33.1333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,320,104,,AIREP,ARP AUA94 5247N 03308W 0202 F370 M54 320/104 5300N 03000W 0216 5200N 02000W KT OELAE DDL XXN 220202 F40A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,UAL950,51.8333,-32.3,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,332,98,,AIREP,ARP UAL950 5150N 03218W 0202 F340 M47 332/98 5159N 03000W 0213 5059N 02000W KT N2639U DDL XXH 220202 F90A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,EIN1BL,51.7333,-33.4833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,318,111,,AIREP,ARP EIN1BL 5144N 03329W 0202 F360 M53 318/111 5159N 03000W 0218 5059N 02000W KT EILRB DDL IG1 220202 J25A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,DAL224,51.4833,-36.1333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,303,101,,AIREP,ARP DAL224 5129N 03608W 0202 F360 M53 303/101 5159N 03000W 0229 5059N 02000W KT N820NW DDL IG1 220202 J46A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,DAL70,51.35,-22.9167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,6,53,,AIREP,ARP DAL70 5121N 02255W 0202 F400 M53 006/53 5058N 02000W 0216 5058N 01500W KT N502DN DDL XXF 220202 J68A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,AAL44,50.7333,-26.2,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,349,95,,AIREP,ARP AAL44 5044N 02612W 0202 F390 M57 349/95 5000N 02000W 0232 SOMAX KT N793AN DDL XXN 220203 F65A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,BAW176A,49.5167,-51.8,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,244,134,,AIREP,ARP BAW176A 4931N 05148W 0202 F380 M56 244/134 5000N 05000W 0209 5300N 04000W KT GSTBG DDL YYT 220202 F30A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,AAL236,49.4667,-45.6,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,264,110,,AIREP,ARP AAL236 4928N 04536W 0202 F370 M55 264/110 5100N 04000W 0226 5200N 03000W KT N751AN DDL XXN 220202 F50A,
2022-10-22T02:05:00Z,2022-10-22T02:02:00Z,,,,,,,CFG2199,47.4167,-48.85,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,257,93,,AIREP,ARP CFG2199 4725N 04851W 0202 F360 M51 257/93 5000N 04000W 0245 5100N 03000W KT DABUI QXS YYT 220202 F72A,
2022-10-22T02:06:15Z,2022-10-22T02:02:00Z,,,,,,,TAP218,45.5333,-37.6167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,321,78,,AIREP,ARP TAP218 4532N 03737W 0202 F350 M49 321/78 4459N 03500W 0216 4359N 03001W KT CSTXF DDL IG1 220203 J29A,
2022-10-22T02:03:42Z,2022-10-22T02:02:00Z,,,,,,,AAL36,44.0833,-56.1167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,238,92,,AIREP,ARP AAL36 4405N 05607W 0202 F370 M53 238/92 JAROM 0207 TALGO KT N824AN DDL YQY 220202 L07A,
2022-10-22T02:16:13Z,2022-10-22T02:02:00Z,,,,,,,E75L,38.9317,-107.2168,34000,,,,,,,,LGT-MOD,,,CONT,,,,,,,,,,,,,,,,,,,,PIREP,GUC UA /OV HBU330030/TM 0202/FL340/TP E75L/TB CONS LGT-MOD/RM ZDV FD,
2022-10-22T02:03:05Z,2022-10-22T02:01:00Z,,,,,,,ACA864,59.45,-46.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,354,45,,AIREP,ARP ACA864 5927N 04627W 0201 F390 M46 354/45 6000N 04000W 0223 6000N 03000W KT CFRTG DDL UAK 220201 L60A,
2022-10-22T02:03:05Z,2022-10-22T02:01:00Z,,,,,,,AAL70,59.0833,-49.1333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,228,44,,AIREP,ARP AAL70 5905N 04908W 0201 F380 M45 228/44 5958N 04000W 0233 5958N 03000W KT N787AL DDL UAK 220201 F72A,
2022-10-22T02:03:05Z,2022-10-22T02:01:00Z,,,,,,,UPS214,58.0833,-27.4333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,15,48,,AIREP,ARP UPS214 5805N 02726W 0201 F320 M47 015/48 5800N 03000W 0210 5700N 04000W KT N573UP QXT AOE 220201 F49A,
2022-10-22T02:03:05Z,2022-10-22T02:01:00Z,,,,,,,UPS238,56.9833,-40.2833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,230,62,,AIREP,ARP UPS238 5659N 04017W 0201 F320 M49 230/62 5600N 05000W 0249 JANJO KT N319UP QXT IGW 220201 F41A,
2022-10-22T02:03:05Z,2022-10-22T02:01:00Z,,,,,,,UAL909,56.7667,-60.5333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,259,62,,AIREP,ARP UAL909 5646N 06032W 0201 F390 M46 259/62 AVUTI 0211 5858N 04959W KT N28912 DDL YYR 220201 L51A,
