No errors
No warnings
312 ms
data source=metars
4685 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KBPC 220235Z AUTO 22009KT 10SM CLR 19/M02 A2968 RMK AO2,KBPC,2022-10-22T02:35:00Z,35.88,-101.03,19.0,-2.0,220,9,,10.0,29.681103,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,844.0
KBOW 220235Z AUTO 02005KT 10SM CLR 17/10 A3009 RMK AO2,KBOW,2022-10-22T02:35:00Z,27.93,-81.77,17.0,10.0,20,5,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
KBNW 220235Z AUTO 09004KT 7SM CLR 12/M00 A2962 RMK AO2,KBNW,2022-10-22T02:35:00Z,42.03,-93.83,12.0,0.0,90,4,,7.0,29.619095,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,350.0
KBMT 220235Z AUTO 16003KT 10SM CLR 18/14 A3002 RMK AO2 T01840140,KBMT,2022-10-22T02:35:00Z,30.07,-94.22,18.4,14.0,160,3,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KBKT 220235Z AUTO 00000KT 10SM CLR 06/03 A3018 RMK AO1 T00620030,KBKT,2022-10-22T02:35:00Z,37.07,-77.95,6.2,3.0,0,0,,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,134.0
KBKS 220235Z AUTO 14010KT 10SM CLR 22/16 A2997 RMK AO2 SLP108 T02150165 $,KBKS,2022-10-22T02:35:00Z,27.2,-98.12,21.5,16.5,140,10,,10.0,29.970472,1010.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
KBKD 220235Z AUTO 18010KT 10SM CLR 26/04 A2980 RMK AO2 T02550037,KBKD,2022-10-22T02:35:00Z,32.72,-98.88,25.5,3.7,180,10,,10.0,29.799213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,383.0
KBJI 220235Z AUTO 00000KT 10SM SCT100 OVC120 10/00 A2957 RMK AO2 T01020004,KBJI,2022-10-22T02:35:00Z,47.5,-94.92,10.2,0.4,0,0,,10.0,29.568897,,,TRUE,TRUE,,,,,,,SCT,10000,OVC,12000,,,,,VFR,,,,,,,,,,,,METAR,422.0
KBIJ 220235Z AUTO 00000KT 10SM CLR 07/05 A3014 RMK AO2,KBIJ,2022-10-22T02:35:00Z,31.4,-84.9,7.0,5.0,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KBIE 220235Z AUTO 00000KT 7SM CLR 11/01 A2959 RMK AO2 T01140011,KBIE,2022-10-22T02:35:00Z,40.28,-96.75,11.4,1.1,0,0,,7.0,29.589567,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,398.0
KBHC 220235Z AUTO 00000KT 10SM CLR A3014 RMK AO2,KBHC,2022-10-22T02:35:00Z,31.72,-82.4,,,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,61.0
KBGF 220235Z AUTO 20004KT 6SM HZ FEW041 FEW046 15/02 A3007 RMK A01,KBGF,2022-10-22T02:35:00Z,35.18,-86.07,15.0,2.0,200,4,,6.0,30.070866,,,TRUE,TRUE,,,,,,HZ,FEW,4100,FEW,4600,,,,,VFR,,,,,,,,,,,,METAR,295.0
KBGE 220235Z AUTO 00000KT 10SM CLR 10/05 A3014 RMK AO2 T00970052,KBGE,2022-10-22T02:35:00Z,30.97,-84.63,9.7,5.2,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40.0
KBEC 220235Z AUTO 17015G21KT 10SM CLR 25/01 A2963 RMK AO2 T02470011,KBEC,2022-10-22T02:35:00Z,37.7,-97.22,24.7,1.1,170,15,21,10.0,29.630905,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,421.0
KBEA 220235Z AUTO 15005KT 10SM CLR 19/14 A2998 RMK AO2 T01870142 PWINO,KBEA,2022-10-22T02:35:00Z,28.37,-97.78,18.7,14.2,150,5,,10.0,29.97933,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,83.0
KBDU 220235Z AUTO 22006KT 10SM CLR 20/M08 A2972 RMK AO2,KBDU,2022-10-22T02:35:00Z,40.03,-105.23,20.0,-8.0,220,6,,10.0,29.719488,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1614.0
KBDN 220235Z AUTO 22014KT 10SM -DZ BKN055 BKN070 14/06 A2963 RMK AO2,KBDN,2022-10-22T02:35:00Z,44.1,-121.2,14.0,6.0,220,14,,10.0,29.630905,,,TRUE,TRUE,,,,,,-DZ,BKN,5500,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,1044.0
KBDH 220235Z AUTO 11003KT 10SM CLR 09/02 A2963 RMK AO2,KBDH,2022-10-22T02:35:00Z,45.12,-95.13,9.0,2.0,110,3,,10.0,29.630905,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,341.0
KBDG 220235Z AUTO 00000KT 10SM 14/M04 A3003 RMK AO1 T01411036,KBDG,2022-10-22T02:35:00Z,37.58,-109.47,14.1,-3.6,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1778.0
KBCK 220235Z AUTO 00000KT 10SM CLR 02/01 A2965 RMK AO2 T00230008,KBCK,2022-10-22T02:35:00Z,44.25,-90.85,2.3,0.8,0,0,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
KBCB 220235Z AUTO 00000KT 10SM CLR 05/01 A3020 RMK AO2 T00510005,KBCB,2022-10-22T02:35:00Z,37.22,-80.42,5.1,0.5,0,0,,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,642.0
KBBP 220235Z AUTO 00000KT 10SM CLR 05/03 A3016 RMK AO2,KBBP,2022-10-22T02:35:00Z,34.62,-79.73,5.0,3.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,44.0
KBBG 220235Z AUTO 16007KT 10SM CLR 19/05 A2984 RMK AO2,KBBG,2022-10-22T02:35:00Z,36.53,-93.2,19.0,5.0,160,7,,10.0,29.840551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,403.0
KBBD 220235Z AUTO 19008KT 10SM CLR 22/07 A2990 RMK AO2,KBBD,2022-10-22T02:35:00Z,31.18,-99.32,22.0,7.0,190,8,,10.0,29.899607,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,554.0
KBAX 220235Z AUTO 20009KT 10SM CLR 15/04 A2977 RMK AO2 T01470040,KBAX,2022-10-22T02:35:00Z,43.78,-82.98,14.7,4.0,200,9,,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,229.0
KBAM 220235Z AUTO 26008KT 10SM CLR 17/M07 A2977 RMK AO1,KBAM,2022-10-22T02:35:00Z,40.6,-116.87,17.0,-7.0,260,8,,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1381.0
KBAC 220235Z AUTO 18005KT 9SM OVC100 10/01 A2955 RMK AO2,KBAC,2022-10-22T02:35:00Z,46.93,-98.02,10.0,1.0,180,5,,9.0,29.551182,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,423.0
KAZE 220235Z AUTO 00000KT 10SM CLR 10/05 A3014 RMK AO2 T00950050,KAZE,2022-10-22T02:35:00Z,31.88,-82.65,9.5,5.0,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
KAZC 220235Z AUTO 00000KT 10SM CLR 13/M01 A2998 RMK AO2,KAZC,2022-10-22T02:35:00Z,36.97,-113.02,13.0,-1.0,0,0,,10.0,29.97933,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1476.0
KAYS 220235Z AUTO 00000KT 10SM CLR 09/09 A3015 RMK AO2 T00940087,KAYS,2022-10-22T02:35:00Z,31.25,-82.4,9.4,8.7,0,0,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42.0
KAXX 220235Z AUTO 25011G18KT 10SM CLR 09/M06 A3008 RMK AO2 T00921065,KAXX,2022-10-22T02:35:00Z,36.42,-105.28,9.2,-6.5,250,11,18,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2543.0
KAXV 220235Z AUTO 18012G16KT 10SM CLR 15/00 A2994 RMK AO2,KAXV,2022-10-22T02:35:00Z,40.5,-84.3,15.0,0.0,180,12,16,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,278.0
KAXS 220235Z AUTO 19013KT 10SM CLR 23/03 A2971 RMK AO2 T02340025,KAXS,2022-10-22T02:35:00Z,34.7,-99.33,23.4,2.5,190,13,,10.0,29.71063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,433.0
KAXH 220235Z AUTO 00000KT 10SM CLR 19/15 A3002 RMK AO2 T01850154,KAXH,2022-10-22T02:35:00Z,29.52,-95.48,18.5,15.4,0,0,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
KAXA 220235Z AUTO 07006KT 6SM HZ CLR 12/02 A2961 RMK A01,KAXA,2022-10-22T02:35:00Z,43.07,-94.27,12.0,2.0,70,6,,6.0,29.610237,,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,371.0
KAWG 220235Z AUTO 18009KT 10SM CLR 18/04 A2965 RMK AO2,KAWG,2022-10-22T02:35:00Z,41.27,-91.67,18.0,4.0,180,9,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,229.0
KAVQ 220235Z AUTO 31004KT 10SM CLR 26/05 A2987 RMK AO2 T02600050,KAVQ,2022-10-22T02:35:00Z,32.4,-111.22,26.0,5.0,310,4,,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,618.0
KAVK 220235Z AUTO 18012KT 10SM CLR 22/M02 A2963 RMK AO2 PWINO,KAVK,2022-10-22T02:35:00Z,36.77,-98.67,22.0,-2.0,180,12,,10.0,29.630905,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,450.0
KAVC 220235Z AUTO 00000KT 10SM CLR 07/05 A3023 RMK AO2 T00660053,KAVC,2022-10-22T02:35:00Z,36.68,-78.05,6.6,5.3,0,0,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,119.0
KAUN 220235Z AUTO 13005KT 10SM CLR 22/07 A2980 RMK A01,KAUN,2022-10-22T02:35:00Z,38.95,-121.08,22.0,7.0,130,5,,10.0,29.799213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,453.0
KAUH 220235Z AUTO 17005KT 7SM CLR 13/00 A2959 RMK AO2 T01261003,KAUH,2022-10-22T02:35:00Z,40.88,-98.0,12.6,-0.3,170,5,,7.0,29.589567,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,549.0
KATS 220235Z AUTO 25009KT 10SM CLR 19/08 A2991 RMK AO2,KATS,2022-10-22T02:35:00Z,32.85,-104.47,19.0,8.0,250,9,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1073.0
KATP 220235Z AUTO 12014KT 10SM BKN041 23/14 A3009 RMK A01,KATP,2022-10-22T02:35:00Z,27.2,-90.03,23.0,14.0,120,14,,10.0,30.088583,,,TRUE,TRUE,,,,,,,BKN,4100,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
KATA 220235Z AUTO 17004KT 10SM CLR 20/12 A2989 RMK AO2 SLP020 T01960124 $,KATA,2022-10-22T02:35:00Z,33.1,-94.2,19.6,12.4,170,4,,10.0,29.890747,1002.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,85.0
KASW 220235Z AUTO 20008KT 160V250 10SM CLR 17/02 A2986 RMK AO2 T01690027,KASW,2022-10-22T02:35:00Z,41.27,-85.83,16.9,2.7,200,8,,10.0,29.861221,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,253.0
KASN 220235Z AUTO 07004KT 10SM CLR 09/06 A3011 RMK AO2 T00940058,KASN,2022-10-22T02:35:00Z,33.57,-86.05,9.4,5.8,70,4,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,159.0
KASL 220235Z AUTO 00000KT 10SM CLR 20/12 A2990 RMK AO2 T01950116 TSNO $,KASL,2022-10-22T02:35:00Z,32.52,-94.3,19.5,11.6,0,0,,10.0,29.899607,,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,104.0
KASJ 220235Z AUTO 00000KT 10SM CLR 07/07 A3019 RMK AO2 T00660066,KASJ,2022-10-22T02:35:00Z,36.28,-77.17,6.6,6.6,0,0,,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
KARW 220235Z AUTO 00000KT 10SM CLR 11/10 A3014 RMK AO2,KARW,2022-10-22T02:35:00Z,32.42,-80.63,11.0,10.0,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KARV 220235Z AUTO 00000KT 10SM CLR 05/02 A2965 RMK AO2 T00490018,KARV,2022-10-22T02:35:00Z,45.92,-89.72,4.9,1.8,0,0,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,494.0
KARM 220235Z AUTO 14005KT 10SM CLR 18/14 A3001 RMK AO2 T01770141 TSNO,KARM,2022-10-22T02:35:00Z,29.25,-96.15,17.7,14.1,140,5,,10.0,30.008858,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
KAQX 220235Z AUTO 00000KT 10SM CLR 08/04 A3014 RMK AO2,KAQX,2022-10-22T02:35:00Z,32.98,-81.27,8.0,4.0,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
KAQO 220235Z AUTO 00000KT 10SM CLR 21/07 A2991 RMK AO2,KAQO,2022-10-22T02:35:00Z,30.78,-98.67,21.0,7.0,0,0,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,334.0
KAPY 220235Z AUTO 14007KT 10SM CLR 23/15 A2996 RMK AO2 T02330149 TSNO,KAPY,2022-10-22T02:35:00Z,26.97,-99.25,23.3,14.9,140,7,,10.0,29.958662,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,129.0
KANW 220235Z AUTO 17008KT 10SM CLR 14/M02 A2955 RMK AO2 T01381020,KANW,2022-10-22T02:35:00Z,42.57,-100.0,13.8,-2.0,170,8,,10.0,29.551182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,788.0
KANQ 220235Z AUTO 19008KT 10SM FEW025 SCT030 BKN035 15/03 A2986 RMK AO2,KANQ,2022-10-22T02:35:00Z,41.63,-85.08,15.0,3.0,190,8,,10.0,29.861221,,,TRUE,TRUE,,,,,,,FEW,2500,SCT,3000,BKN,3500,,,VFR,,,,,,,,,,,,METAR,299.0
KANE 220235Z AUTO 00000KT 10SM CLR 10/03 A2961 RMK AO2,KANE,2022-10-22T02:35:00Z,45.15,-93.22,10.0,3.0,0,0,,10.0,29.610237,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,276.0
KAMN 220235Z AUTO 18007KT 10SM CLR 15/03 A2976 RMK AO2 T01540032,KAMN,2022-10-22T02:35:00Z,43.32,-84.68,15.4,3.2,180,7,,10.0,29.760826,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,228.0
KALX 220235Z AUTO 00000KT 10SM CLR 09/08 A3012 RMK AO2 T00880081,KALX,2022-10-22T02:35:00Z,32.92,-85.97,8.8,8.1,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,198.0
KALM 220235Z AUTO 16008KT 10SM FEW046 17/06 A2997 RMK AO2,KALM,2022-10-22T02:35:00Z,32.83,-105.98,17.0,6.0,160,8,,10.0,29.970472,,,TRUE,TRUE,,,,,,,FEW,4600,,,,,,,VFR,,,,,,,,,,,,METAR,1267.0
KAJZ 220235Z AUTO 24004KT 10SM CLR 17/M04 A2990 RMK AO2 T01671041 PWINO,KAJZ,2022-10-22T02:35:00Z,38.78,-108.07,16.7,-4.1,240,4,,10.0,29.899607,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1583.0
KAJR 220235Z AUTO 05003KT 7SM CLR 09/02 A3016 RMK AO2 T00890022,KAJR,2022-10-22T02:35:00Z,34.5,-83.55,8.9,2.2,50,3,,7.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,441.0
KAJG 220235Z AUTO 18004KT 10SM CLR 15/02 A2990 RMK AO2 T01470020,KAJG,2022-10-22T02:35:00Z,38.62,-87.73,14.7,2.0,180,4,,10.0,29.899607,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,130.0
KAIT 220235Z AUTO 00000KT 10SM CLR 06/02 A2960 RMK AO2,KAIT,2022-10-22T02:35:00Z,46.53,-93.67,6.0,2.0,0,0,,10.0,29.601377,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,367.0
KAIO 220235Z AUTO 01004KT 3SM HZ CLR 06/01 A2959 RMK AO2,KAIO,2022-10-22T02:35:00Z,41.4,-95.03,6.0,1.0,10,4,,3.0,29.589567,,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,349.0
KAIK 220235Z AUTO 00000KT 10SM CLR 07/03 A3016 RMK AO2 T00680027,KAIK,2022-10-22T02:35:00Z,33.65,-81.68,6.8,2.7,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,155.0
KAIG 220235Z AUTO 00000KT 10SM CLR 07/02 A2967 RMK AO2 T00690024,KAIG,2022-10-22T02:35:00Z,45.15,-89.12,6.9,2.4,0,0,,10.0,29.66929,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,462.0
KAHQ 220235Z AUTO 00000KT 7SM CLR 08/M01 A2959 RMK AO2 T00831007,KAHQ,2022-10-22T02:35:00Z,41.23,-96.6,8.3,-0.7,0,0,,7.0,29.589567,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,372.0
KAGO 220235Z AUTO 17004KT 10SM CLR 19/12 A2991 RMK A01,KAGO,2022-10-22T02:35:00Z,33.23,-93.22,19.0,12.0,170,4,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,91.0
KAGI 220235Z AUTO 11014KT 10SM CLR 23/13 A3007 RMK AO2 T02350126,KAGI,2022-10-22T02:35:00Z,27.55,-92.45,23.5,12.6,110,14,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,41.0
KAFP 220235Z AUTO 00000KT 10SM CLR 05/02 A3017 RMK AO2 T00520015,KAFP,2022-10-22T02:35:00Z,35.02,-80.08,5.2,1.5,0,0,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,91.0
KAFO 220235Z AUTO 19008KT 10SM CLR 08/M10 A2977 RMK AO2,KAFO,2022-10-22T02:35:00Z,42.72,-110.95,8.0,-10.0,190,8,,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1881.0
KAFK 220235Z AUTO 16006KT 10SM CLR 17/00 A2960 RMK AO2 T01670000,KAFK,2022-10-22T02:35:00Z,40.6,-95.85,16.7,0.0,160,6,,10.0,29.601377,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,353.0
KAEL 220235Z AUTO 00000KT 7SM CLR 08/05 A2964 RMK AO2,KAEL,2022-10-22T02:35:00Z,43.68,-93.37,8.0,5.0,0,0,,7.0,29.639763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,382.0
KAEJ 220235Z AUTO 26012G21KT 10SM 12/M10 A2996 RMK AO2 T01211104,KAEJ,2022-10-22T02:35:00Z,38.82,-106.12,12.1,-10.4,260,12,21,10.0,29.958662,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2420.0
KADU 220235Z AUTO 00000KT 10SM SCT006 SCT029 BKN080 04/M01 A2961 RMK AO2,KADU,2022-10-22T02:35:00Z,41.7,-94.92,4.0,-1.0,0,0,,10.0,29.610237,,,TRUE,TRUE,,,,,,,SCT,600,SCT,2900,BKN,8000,,,VFR,,,,,,,,,,,,METAR,391.0
KADT 220235Z AUTO 00000KT 10SM CLR 15/M06 A2968 RMK AO2 T01451057,KADT,2022-10-22T02:35:00Z,39.83,-101.05,14.5,-5.7,0,0,,10.0,29.681103,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,899.0
KADH 220235Z AUTO 16009KT 10SM CLR 21/07 A2978 RMK AO2,KADH,2022-10-22T02:35:00Z,34.8,-96.67,21.0,7.0,160,9,,10.0,29.778543,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
KACQ 220235Z AUTO 10003KT 10SM CLR 06/02 A2965 RMK AO2,KACQ,2022-10-22T02:35:00Z,44.07,-93.55,6.0,2.0,100,3,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,339.0
KACP 220235Z AUTO 00000KT 5SM HZ CLR 19/14 A3003 RMK AO2,KACP,2022-10-22T02:35:00Z,30.75,-92.68,19.0,14.0,0,0,,5.0,30.029528,,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,31.0
KACJ 220235Z AUTO 00000KT 10SM CLR 08/03 A3013 RMK AO2 T00800033,KACJ,2022-10-22T02:35:00Z,32.12,-84.18,8.0,3.3,0,0,,10.0,30.129921,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
KACB 220235Z AUTO 00000KT 10SM CLR 07/06 A2967 RMK AO2 T00720062,KACB,2022-10-22T02:35:00Z,44.98,-85.2,7.2,6.2,0,0,,10.0,29.66929,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,189.0
KAAA 220235Z AUTO 18011KT 10SM CLR 17/06 A2977 RMK AO2 T01710055,KAAA,2022-10-22T02:35:00Z,40.17,-89.33,17.1,5.5,180,11,,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179.0
K9V9 220235Z AUTO 14010KT 10SM CLR 11/02 A2951 RMK AO2 T01060017,K9V9,2022-10-22T02:35:00Z,43.77,-99.32,10.6,1.7,140,10,,10.0,29.509842,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,511.0
K9MN 220235Z AUTO 00000KT 10SM CLR 13/03 A2965 RMK AO1 T01320026,K9MN,2022-10-22T02:35:00Z,44.02,-92.48,13.2,2.6,0,0,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,308.0
K9D7 220235Z AUTO 02006KT 8SM OVC050 06/06 A2959 RMK AO2 TSNO,K9D7,2022-10-22T02:35:00Z,48.48,-99.23,6.0,6.0,20,6,,8.0,29.589567,,,TRUE,TRUE,,,TRUE,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,451.0
K9A5 220235Z AUTO 00000KT 10SM CLR 06/05 A3013 RMK AO2 T00620051,K9A5,2022-10-22T02:35:00Z,34.68,-85.28,6.2,5.1,0,0,,10.0,30.129921,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
K96D 220235Z AUTO 28004KT 10SM -DZ FEW028 SCT048 BKN055 09/08 A2957 RMK AO2,K96D,2022-10-22T02:35:00Z,48.93,-97.9,9.0,8.0,280,4,,10.0,29.568897,,,TRUE,TRUE,,,,,,-DZ,FEW,2800,SCT,4800,BKN,5500,,,VFR,,,,,,,,,,,,METAR,290.0
K8W2 220235Z AUTO 00000KT 10SM CLR 03/01 A3016 RMK AO1 T00310014,K8W2,2022-10-22T02:35:00Z,38.65,-78.7,3.1,1.4,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,295.0
K8T6 220235Z AUTO 16007KT 10SM CLR 21/17 A2997 RMK AO2,K8T6,2022-10-22T02:35:00Z,28.37,-98.12,21.0,17.0,160,7,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,39.0
K8A3 220235Z AUTO 21008KT 10SM CLR 14/01 A3005 RMK A01,K8A3,2022-10-22T02:35:00Z,36.42,-85.32,14.0,1.0,210,8,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,413.0
